id,gameId,teamId,participantId,profileIcon,summonerName,championId,highestAchievedSeasonTier,spell1Id,spell2Id,assists,champLevel,combatPlayerScore,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,lane,role
1420493,1420286,200,7,6,RED YoDa SL,60,UNRANKED,11,4,9,14,0,3,0,0,0,0,0,0,0,10802,9295,0,1410,3108,1057,3116,2043,3111,3364,0,2,0,0,1,00:11:15,79144,8546,5555,78,23,55,0,0,21271,687,14441,0,0,117269,9299,20143,6558,28,0,0,00:10:18,1,0,16854,66,146,0,0,8,8,20,1,JUNGLE,NONE
1420494,1420286,200,8,6,RED Brucer,7,UNRANKED,4,1,4,16,0,0,1,0,0,0,0,0,0,13028,11350,0,3089,3165,3001,0,3020,0,3363,1,6,0,6,2,00:00:00,147263,11758,3633,18,8,10,0,0,21605,760,5540,0,0,168869,12518,9173,2740,231,0,0,00:00:54,1,0,0,0,0,2,0,2,6,13,1,MIDDLE,SOLO
1420495,1420286,200,9,7,RED SacyR,81,UNRANKED,7,4,9,14,0,0,2,0,0,1,0,0,0,12873,10700,1,1055,3139,3158,3025,3042,1036,3363,1,6,0,6,3,00:00:00,15584,4486,2409,8,8,0,0,0,134857,15657,6825,0,0,153369,20210,9289,3006,204,0,0,00:15:19,3,1,2928,66,54,2,0,2,1,12,1,JUNGLE,NONE
1420496,1420286,200,10,21,RED Dioud,201,UNRANKED,4,3,12,11,0,1,0,0,1,1,0,0,0,9373,7750,0,3190,2303,3024,0,3009,0,3364,0,1,0,0,1,00:23:55,7650,2536,5315,0,0,0,0,0,10184,312,8163,0,0,26737,2848,13556,2441,49,0,0,00:08:08,4,0,8902,0,78,1,0,10,15,37,1,JUNGLE,NONE
1420499,1420293,200,6,25,KBM Verto,114,UNRANKED,4,12,4,18,0,2,0,0,0,1,0,0,0,23308,27450,0,3156,3143,3074,3071,3111,3026,3340,1,3,954,3,1,00:48:01,1715,1113,16616,21,9,12,0,0,396102,14953,30940,0,0,409249,22582,47657,15964,478,0,0,00:10:32,8,0,11431,6515,100,4,0,1,11,31,0,TOP,SOLO
1420500,1420293,200,7,550,KBM Danagorn,203,UNRANKED,11,4,8,18,0,4,0,0,1,1,0,0,0,17676,17075,0,3046,3026,3156,3111,3071,1418,3364,1,3,435,3,1,00:18:26,5139,50,18655,108,22,86,0,0,162776,11448,26192,0,0,197243,12096,45023,20570,68,0,0,00:07:07,10,0,29326,597,175,0,0,2,36,32,0,JUNGLE,NONE
1420501,1420293,200,8,22,KBM Vash,112,UNRANKED,1,4,5,18,0,5,1,0,0,0,1,0,0,21787,19530,1,3001,3135,3198,3158,3089,3116,3363,1,5,0,3,2,00:20:32,442810,39293,19783,47,3,44,0,0,16858,169,9074,0,0,461960,39883,28954,3256,427,0,0,00:26:37,1,0,2290,420,97,3,0,4,14,30,0,MIDDLE,SOLO
1420502,1420293,200,9,549,KBM Matsukaze,202,UNRANKED,7,4,6,18,0,0,0,0,0,1,0,0,0,18706,16900,0,3009,3139,3142,3036,3156,1038,3363,1,2,1539,2,1,00:00:00,19889,8264,2659,31,1,30,0,0,285953,26893,12784,0,0,309090,35157,15493,3805,322,0,0,00:05:25,3,0,3247,0,50,2,0,4,9,22,0,BOTTOM,DUO_CARRY
1420503,1420293,200,10,502,KBM Verfix,432,UNRANKED,4,14,11,17,0,4,0,0,0,0,0,0,0,14571,14225,0,2043,3222,3190,2301,3117,3110,3364,0,1,0,0,1,00:18:33,38519,5866,9526,0,0,0,0,0,9746,1093,9826,0,0,50006,7753,19353,8473,39,0,0,00:07:36,5,0,1740,793,0,0,0,17,17,69,0,BOTTOM,DUO_SUPPORT
1420512,1420306,200,6,502,ITZ Yang,39,UNRANKED,4,12,3,16,0,6,1,0,0,0,0,0,1,13429,12633,0,2033,3143,1031,3078,3065,3047,3363,1,2,0,2,2,00:16:29,8446,1866,11101,13,2,11,0,0,136614,6972,15443,0,0,168838,10609,28242,8231,236,0,0,00:07:13,1,0,23778,1770,1697,1,0,4,4,21,0,JUNGLE,NONE
1420513,1420306,200,7,7,ITZ Revolta,79,UNRANKED,4,11,6,15,0,2,0,0,0,0,0,0,0,12238,11150,0,3143,1410,3190,3111,1031,2043,3364,0,1,531,0,1,00:38:33,106713,13887,14672,114,10,104,0,0,23706,761,19039,0,0,151193,14649,34413,15209,37,0,0,00:12:55,1,0,20773,0,701,0,0,11,31,37,0,JUNGLE,NONE
1420514,1420306,200,8,552,ITZ tockers,268,UNRANKED,7,4,3,18,0,1,0,0,0,0,0,0,0,16560,15225,0,1056,3116,3089,3006,3115,3135,3363,1,3,0,2,1,00:32:11,327612,40347,9485,32,0,32,0,0,9420,803,5644,0,0,337483,41600,15554,3188,392,0,0,00:23:17,3,0,450,450,425,0,0,5,8,23,0,MIDDLE,SOLO
1420515,1420306,200,9,19,ITZ micaO,22,UNRANKED,4,7,5,16,0,2,0,0,0,0,0,1,0,15098,14725,0,3156,3033,1036,3508,3085,3006,3363,0,1,482,0,1,00:38:29,3421,2852,5023,28,1,27,0,0,212097,15350,8170,0,0,219865,18399,13626,2560,317,0,0,00:53:07,3,0,4346,196,432,1,0,1,6,10,0,JUNGLE,NONE
1420516,1420306,200,10,3,ITZ Jockster,43,UNRANKED,4,3,5,12,0,3,0,0,0,0,0,1,0,9793,8545,0,2043,2301,3222,3211,1057,3009,3364,1,2,0,2,1,00:32:03,10790,2899,4071,0,0,0,0,0,3734,482,9142,0,0,14524,3381,13920,1125,14,0,0,00:02:27,2,0,0,0,706,0,0,13,11,63,0,JUNGLE,NONE
1420517,1420311,200,6,2,PNG Mylon,48,UNRANKED,4,12,6,16,0,1,0,0,0,0,0,0,0,11227,10875,0,3748,3111,3065,3143,0,2033,3340,0,1,0,0,1,00:36:15,4514,4465,10084,7,3,4,0,0,144615,8439,16815,0,0,149130,12904,28414,11796,230,0,0,00:07:31,1,0,0,0,1514,1,0,1,5,17,0,JUNGLE,NONE
1420518,1420311,200,7,18,PNG SirT,79,UNRANKED,11,4,4,15,0,2,0,0,0,0,0,0,0,10984,10450,0,1410,3047,3065,3110,1029,2043,3364,0,0,514,0,0,00:34:34,111735,10937,6080,117,7,110,0,0,25951,928,21646,0,0,155865,11866,28759,11379,35,0,0,00:19:22,1,0,18178,0,1033,0,0,9,13,37,0,JUNGLE,NONE
1420519,1420311,200,8,657,PNG Kami,268,UNRANKED,4,7,0,16,0,5,1,0,0,0,0,0,0,12793,12425,0,1056,3135,3116,1058,3006,3115,3363,1,3,0,2,2,00:14:30,206010,28260,6506,16,0,16,0,0,8862,691,12160,0,0,214872,28951,19609,2574,311,0,0,00:16:12,2,0,0,0,943,0,0,3,8,17,0,MIDDLE,SOLO
1420520,1420311,200,9,7,PNG TaeYeon,51,UNRANKED,4,7,4,16,0,5,0,0,0,0,0,0,0,12456,11750,0,1055,3031,3006,3033,3085,2015,3363,0,1,1309,0,1,00:16:45,1243,507,3710,9,0,9,0,0,188007,14651,11181,0,0,193095,15159,15419,2506,277,0,0,00:06:37,2,0,3844,0,527,0,0,0,9,13,0,JUNGLE,NONE
1420521,1420311,200,10,13,PNG Ziriguidun,201,UNRANKED,14,4,5,11,0,3,1,0,0,0,0,0,0,8454,7875,0,3190,2031,3009,2303,2043,1011,3364,1,2,0,2,2,00:17:11,6124,4888,8803,1,0,1,0,0,4428,784,11403,0,0,14457,6405,20992,2148,33,0,0,00:07:00,5,0,3905,732,786,0,0,13,11,66,0,JUNGLE,NONE
1430123,1430022,100,1,4,RED beansu,48,UNRANKED,4,12,8,18,0,2,1,0,0,1,0,0,0,16911,13300,0,3025,3748,2033,3026,3065,3047,3363,1,4,0,3,2,00:18:23,4844,4844,12513,29,3,26,0,0,226529,10390,20347,0,0,235889,15928,35935,14847,282,0,0,00:12:47,1,0,4516,694,3074,4,0,4,7,17,1,JUNGLE,NONE
1430124,1430022,100,2,6,RED YoDa SL,60,UNRANKED,11,4,11,16,0,1,0,0,0,1,0,0,0,13515,12160,1,1410,2043,3116,3009,3211,3026,3364,1,2,0,2,1,00:26:58,108874,14407,9657,82,18,64,0,0,29396,1033,17291,0,0,162344,16088,27081,12905,27,0,0,00:14:56,1,0,24073,648,133,0,0,11,13,39,1,JUNGLE,NONE
1430125,1430022,100,3,6,RED Brucer,112,UNRANKED,4,1,9,18,0,0,0,0,0,1,0,0,0,18310,15790,0,1058,3135,3116,3158,3001,3198,3363,1,3,0,3,1,00:00:00,332757,33168,5053,39,7,32,0,0,15328,326,4136,0,0,349987,33994,9426,2061,369,0,0,00:10:28,1,0,1900,500,235,0,0,6,6,22,1,MIDDLE,SOLO
1430126,1430022,100,4,7,RED SacyR,15,UNRANKED,7,4,6,18,0,1,0,0,0,0,1,0,0,18919,15725,1,3033,3155,3508,3009,3031,3087,3363,1,5,1139,4,1,00:27:02,48567,1318,3746,5,3,2,0,0,303740,20071,9014,0,0,357372,21840,13732,3862,412,0,0,00:00:00,3,0,5064,450,971,3,0,5,16,21,1,BOTTOM,DUO_CARRY
1430127,1430022,100,5,21,RED Dioud,412,UNRANKED,4,3,12,14,0,1,0,0,0,1,0,0,0,11678,9950,0,3190,2303,3050,0,3117,1033,3364,0,1,0,0,1,00:37:27,12452,4714,7606,0,0,0,0,0,6943,194,7023,0,0,22383,4984,15274,2210,55,0,0,00:01:31,3,0,2988,75,643,0,0,16,29,65,1,BOTTOM,DUO_SUPPORT
1430128,1430024,100,4,7,RED SacyR,15,UNRANKED,7,4,12,18,0,2,0,0,0,1,0,0,0,26235,20255,1,3072,3031,3033,3009,3508,3087,3363,1,3,1318,2,1,00:43:49,107122,3762,15424,19,9,10,0,0,539647,44643,8633,0,0,648278,49082,24464,6938,579,0,0,00:00:33,3,0,1508,676,406,2,0,5,18,24,1,BOTTOM,DUO_CARRY
1430129,1430024,100,5,21,RED Dioud,412,UNRANKED,4,14,14,17,0,2,0,0,1,1,0,0,0,16326,14600,0,3222,2303,3190,0,3117,3050,3364,0,1,75,0,1,00:42:03,16229,6155,15868,0,0,0,0,0,6142,180,5962,0,0,23582,7246,22195,4458,54,0,0,00:01:46,3,0,1210,910,365,0,0,28,31,96,1,BOTTOM,DUO_SUPPORT
1430228,1430022,200,6,26,BGG Ranger,114,UNRANKED,12,4,2,18,0,3,0,0,0,0,0,0,1,14708,15225,0,3074,3111,3102,3071,0,3143,3340,0,1,519,0,1,00:22:23,356,303,12788,20,4,16,0,0,232508,5061,17026,0,0,236866,8118,30435,8831,318,0,0,00:07:15,4,0,4000,2752,620,2,0,7,10,26,0,TOP,SOLO
1430229,1430022,200,7,550,BGG Tierwulf VPP,421,UNRANKED,4,11,3,14,0,6,0,0,0,0,0,0,0,11691,11275,0,3143,1409,2043,3047,3065,1028,3364,0,0,0,0,0,00:22:24,49195,4885,25550,101,9,92,0,0,65907,1395,19525,0,0,134556,6475,45798,14842,32,0,0,00:14:19,1,0,19453,194,722,0,0,16,14,55,0,JUNGLE,NONE
1430230,1430022,200,8,502,BGG Rakin VPP,7,UNRANKED,4,12,1,18,0,1,0,0,0,0,0,0,0,14593,14000,0,1058,3001,3165,3020,3135,1026,3340,1,2,0,2,1,00:43:37,213931,20559,9836,25,2,23,0,0,27040,125,9370,0,0,241221,20934,19781,3827,312,0,0,00:01:23,1,0,250,250,575,0,0,4,7,24,0,MIDDLE,SOLO
1430231,1430022,200,9,8,BGG Luskka,81,UNRANKED,4,7,1,17,0,0,0,0,1,0,0,1,0,14945,14675,0,3140,3153,3042,3025,3158,3033,3363,1,2,0,2,1,00:00:00,36871,6540,3934,31,1,30,0,0,197408,19538,7077,0,0,239430,27667,11461,2386,306,0,0,00:21:28,4,0,5150,1588,450,1,0,3,8,19,0,JUNGLE,NONE
1430232,1430022,200,10,25,BGG RedBert VPP,432,UNRANKED,4,14,2,12,0,5,0,0,0,0,0,0,0,9338,8875,0,3190,3222,2301,3158,2043,0,3364,0,0,0,0,0,00:19:52,13783,4115,7027,2,2,0,0,0,4210,487,6679,0,0,18265,4874,13706,1779,26,0,0,00:02:41,5,0,271,271,0,0,0,10,20,52,0,JUNGLE,NONE
1430233,1430024,200,9,8,BGG Luskka,81,UNRANKED,4,7,6,18,0,2,0,0,0,0,0,0,0,21985,19400,0,3139,3153,3042,3158,3025,3033,3363,0,2,783,0,1,00:33:10,71899,9381,11644,56,14,42,0,0,352419,23761,15122,0,0,435420,34673,27567,5850,406,0,0,00:32:25,5,0,11102,1530,800,0,0,2,24,23,0,BOTTOM,DUO_CARRY
1430234,1430024,200,10,25,BGG RedBert VPP,432,UNRANKED,4,14,7,18,0,1,0,0,0,0,0,0,0,16411,16400,0,3190,3222,2301,3009,3050,3143,3364,1,4,149,4,1,01:00:10,45889,9839,10626,2,2,0,0,0,8228,1298,12203,0,0,57486,12844,23349,7492,55,0,0,00:07:32,5,0,3368,1706,520,0,0,16,35,88,0,BOTTOM,DUO_SUPPORT
1440158,1440057,100,1,28,VFK Robo,54,UNRANKED,12,4,1,14,0,4,0,0,0,0,0,0,1,10711,10600,0,2033,3143,3065,3009,0,3068,3340,0,0,0,0,0,00:14:32,93855,5574,9754,19,0,19,0,0,41513,1734,4305,0,0,139257,7309,15332,472,188,0,0,00:16:24,1,0,3888,0,1273,2,0,4,2,19,0,JUNGLE,NONE
1440159,1440057,100,2,28,VFK Nappon,421,UNRANKED,4,11,1,13,0,2,0,0,0,0,0,0,0,10432,9825,0,2049,3111,1401,3512,3211,3067,3364,0,0,0,0,0,00:14:35,28386,1878,9019,106,12,94,0,0,65563,1285,19056,0,0,109013,3723,28385,11613,54,0,0,00:06:21,1,0,15063,560,309,0,0,6,23,33,0,JUNGLE,NONE
1440160,1440057,100,3,28,VFK takeshi,127,UNRANKED,12,4,1,16,0,4,0,0,0,0,0,0,0,11764,11760,0,3157,3027,3158,1058,3135,1052,3340,0,0,0,0,0,00:14:37,176322,8357,15231,3,0,3,0,0,9550,0,5613,0,0,185873,8357,21760,4459,310,0,0,00:04:49,1,0,0,0,915,0,0,3,4,18,0,MIDDLE,SOLO
1440161,1440057,100,4,28,VFK esA,29,UNRANKED,7,4,0,14,0,2,0,0,0,0,0,1,0,11596,11900,0,3031,3142,3085,0,3009,0,3363,1,2,489,2,1,00:19:52,0,0,4058,9,1,8,0,0,108726,7733,7084,0,0,120272,8867,11543,2621,219,0,0,00:08:17,3,0,11546,1134,400,2,0,6,7,19,0,JUNGLE,NONE
1440162,1440057,100,5,28,VFK Baiano,12,UNRANKED,3,4,1,10,0,3,0,0,0,0,0,1,0,7770,6700,0,2043,3190,2303,1029,0,3009,3364,0,0,0,0,0,00:14:49,6262,1716,9464,0,0,0,0,0,6004,381,6042,0,0,18173,2097,16463,4300,40,0,0,00:01:12,17,0,5906,0,956,0,0,8,10,44,0,JUNGLE,NONE
1440163,1440060,100,3,28,VFK takeshi,13,UNRANKED,12,4,11,18,0,3,0,0,0,1,0,0,0,20953,17475,1,3040,3157,3027,3111,3135,3089,3340,2,6,0,4,1,00:27:45,330277,21839,8639,32,4,28,0,0,21130,527,10284,0,0,360241,23116,19848,4637,390,0,0,00:02:28,1,0,8833,750,925,0,0,1,9,22,1,MIDDLE,SOLO
1440164,1440060,100,4,28,VFK esA,202,UNRANKED,7,4,10,18,0,1,0,0,0,0,1,0,0,20612,16375,1,3031,3142,3140,3094,3009,3147,3363,1,8,1455,8,1,00:13:49,34349,5155,5247,13,2,11,0,0,344027,25827,3750,0,0,387671,31583,9373,2951,373,0,0,00:08:43,3,0,9294,600,375,5,0,5,19,27,1,JUNGLE,NONE
1440165,1440060,100,5,28,VFK Baiano,12,UNRANKED,3,4,12,15,0,3,0,0,0,1,0,0,0,13772,12025,0,3110,3190,2303,3512,3009,0,3364,0,0,0,0,0,00:19:27,7076,2983,10147,1,1,0,0,0,8940,297,11440,0,0,25505,3700,22037,10192,86,0,0,00:04:03,46,0,9489,420,450,0,0,9,22,67,1,JUNGLE,NONE
1440166,1440062,100,4,28,VFK esA,236,UNRANKED,7,4,3,13,0,3,0,0,0,0,0,0,0,11149,10875,0,1055,3142,1053,3071,3155,3009,3363,0,2,291,0,1,00:14:03,4506,599,4730,6,1,5,0,0,118379,7123,6782,0,0,123530,7959,11593,1661,255,0,0,00:00:51,3,0,644,236,80,0,0,3,8,14,0,JUNGLE,NONE
1440167,1440062,100,5,28,VFK Baiano,201,UNRANKED,3,4,5,10,0,4,0,0,0,0,0,0,0,7014,6500,0,2043,3190,2303,0,3009,0,3364,0,0,0,0,0,00:14:06,7107,2519,6459,0,0,0,0,0,8173,262,8992,0,0,20277,2782,15988,2321,44,0,0,00:06:50,3,0,4996,0,536,0,0,8,8,33,0,JUNGLE,NONE
1440168,1440063,100,5,26,CNB Wos,143,UNRANKED,4,3,11,11,0,2,0,0,0,1,0,0,0,9103,7525,0,2301,0,3151,0,3020,0,3364,0,0,0,0,0,00:12:45,22641,12071,5103,1,1,0,0,0,6289,1258,3755,0,0,28930,13329,8859,1553,16,0,0,00:03:31,3,0,0,0,0,0,0,9,11,40,1,BOTTOM,DUO_SUPPORT
1440182,1440081,100,1,502,ITZ Yang,39,UNRANKED,4,12,4,17,0,2,1,0,0,0,1,0,0,15857,12658,2,2033,3144,3078,3111,3742,3026,3340,1,4,0,4,2,00:12:03,7120,1600,3874,13,6,7,0,0,144549,8152,11603,0,0,174576,11883,16042,6685,266,0,0,00:01:43,1,0,22906,2130,564,3,0,7,7,24,1,JUNGLE,NONE
1440183,1440081,100,2,7,ITZ Revolta,76,UNRANKED,4,11,8,17,0,0,1,0,0,1,0,0,0,14976,12175,1,2032,1410,3158,3116,3001,3191,3364,1,2,1067,2,2,00:00:00,158747,13845,4332,141,30,111,0,0,19535,1191,15592,0,0,201500,15162,20307,14427,64,0,0,00:11:51,4,0,23217,125,382,2,0,8,41,32,1,JUNGLE,NONE
1440184,1440081,100,3,552,ITZ tockers,50,UNRANKED,12,4,10,18,0,0,0,0,0,0,0,0,0,15730,13285,0,3157,3111,3001,3065,3027,1056,3340,0,1,0,0,1,00:00:00,212486,20747,8140,21,6,15,0,0,27514,911,9346,0,0,241365,21659,18880,12752,329,0,0,00:15:26,1,0,1364,0,1394,3,0,3,5,21,1,MIDDLE,SOLO
1440185,1440081,100,4,19,ITZ micaO,22,UNRANKED,4,7,3,17,0,1,2,0,0,1,0,0,0,17717,14675,0,1055,3031,3508,3085,3036,3006,3363,2,6,876,4,2,00:28:42,3560,2704,3101,19,3,16,0,0,260637,14546,7529,0,0,272078,18220,10985,3209,352,0,0,00:50:41,3,0,7880,970,354,3,0,1,10,13,1,JUNGLE,NONE
1440186,1440081,100,5,3,ITZ Jockster,201,UNRANKED,4,14,10,13,0,1,0,0,0,1,0,0,0,11003,8875,0,3190,0,2303,3222,3009,0,3364,0,0,0,0,0,00:28:32,11622,3735,5877,1,0,1,0,0,13062,326,9834,0,0,35357,4325,16613,2645,62,0,0,00:06:56,2,0,10672,264,902,0,0,12,7,63,1,JUNGLE,NONE
1440187,1440083,100,4,19,ITZ micaO,202,UNRANKED,4,7,8,14,0,0,2,0,0,0,0,0,0,12699,11675,0,1055,3142,3147,3156,3009,1036,3363,1,4,1297,4,2,00:00:00,4987,3207,3264,14,1,13,0,0,152640,19034,4816,0,0,159112,22325,8527,2150,214,0,0,00:02:40,3,0,1484,84,446,2,0,1,6,11,1,JUNGLE,NONE
1440188,1440083,100,5,3,ITZ Jockster,412,UNRANKED,4,14,8,12,0,1,0,0,0,0,0,0,0,9108,8370,0,2303,3222,2043,1057,3117,2053,3364,0,1,0,0,1,00:13:49,17755,3729,3876,0,0,0,0,0,10942,499,3931,0,0,29331,4863,7807,1920,48,0,0,00:01:30,5,0,634,634,0,1,0,13,8,41,1,JUNGLE,NONE
1440189,1440085,100,4,26,PNG TaeYeon,202,UNRANKED,4,7,11,18,0,1,0,0,0,0,0,0,0,18146,17150,0,3036,3147,3031,3142,3158,1038,3363,1,4,1901,3,1,00:40:00,19956,5629,2782,8,2,6,0,0,321953,23444,5804,0,0,342557,29313,8670,1588,361,0,0,00:05:07,2,0,648,240,84,3,0,0,8,16,1,JUNGLE,NONE
1440190,1440085,100,5,13,PNG Ziriguidun,43,UNRANKED,14,4,16,14,0,1,0,0,0,0,0,0,0,13686,13375,0,3222,3190,3504,2301,2043,3009,3364,0,1,0,0,1,00:39:56,19499,3639,5062,1,1,0,0,0,7702,684,5631,0,0,28060,4942,10859,2291,42,0,0,00:03:35,2,0,858,618,166,0,0,27,38,100,1,JUNGLE,NONE
1440191,1440086,100,5,13,PNG Ziriguidun,43,UNRANKED,14,4,4,13,0,1,0,0,0,0,0,1,0,12637,11445,0,3190,3512,3117,2301,2043,3028,3364,0,0,0,0,0,00:10:20,14018,2827,3477,0,0,0,0,0,7387,231,4650,0,0,26356,3256,8431,621,42,0,0,00:03:36,1,0,4950,198,304,0,0,25,23,99,1,JUNGLE,NONE
1440192,1440087,100,5,3,ITZ Jockster,432,UNRANKED,4,3,9,14,0,0,0,0,0,1,0,0,0,9962,8175,0,2301,3190,0,3117,3028,3114,3364,1,3,0,3,1,00:00:00,14374,4393,3037,2,2,0,0,0,9805,999,4258,0,0,27701,5393,7614,2160,10,0,0,00:02:33,4,0,3522,0,318,0,0,13,4,49,1,JUNGLE,NONE
1440263,1440057,200,6,25,CNB LEP,39,UNRANKED,4,12,8,16,0,1,0,0,0,1,0,0,0,13451,12058,0,3742,2033,3065,3078,3111,1031,3340,1,3,0,2,1,00:29:52,5143,1860,6509,15,4,11,0,0,130832,9694,19624,0,0,161355,14354,27102,10039,218,0,0,00:05:53,1,0,25379,2799,968,0,0,3,4,18,1,JUNGLE,NONE
1440264,1440057,200,7,25,CNB Minerva,79,UNRANKED,11,4,12,14,0,1,0,0,0,1,0,0,0,11250,10625,0,3158,3742,3190,2049,2043,1402,3364,0,1,507,0,1,00:23:14,80333,8982,6054,86,20,66,0,0,20267,665,15665,0,0,115222,10480,22345,10871,26,0,0,00:12:24,1,0,14621,832,626,0,0,10,19,38,1,JUNGLE,NONE
1440265,1440057,200,8,25,CNB tinowns,268,UNRANKED,4,1,5,18,0,0,3,0,1,0,1,0,0,17761,15250,1,1058,3157,3135,3006,3115,3116,3363,1,9,0,9,2,00:35:45,287307,30772,3862,43,11,32,0,0,12563,748,3031,0,0,302372,31721,6893,1322,340,0,0,00:23:52,1,0,2502,200,0,5,0,2,10,14,1,MIDDLE,SOLO
1440266,1440057,200,9,25,CNB pbO,202,UNRANKED,4,7,10,14,0,0,0,0,0,1,0,0,0,11933,10910,0,1055,3142,1083,3009,3156,3134,3363,0,1,1059,0,1,00:00:00,13390,1595,853,10,1,9,0,0,122037,6510,4819,0,0,137442,8128,5673,1820,176,0,0,00:06:19,2,0,2015,22,0,2,0,6,5,19,1,JUNGLE,NONE
1440267,1440057,200,10,25,CNB Wos,432,UNRANKED,4,3,8,12,0,0,0,0,0,1,0,0,0,9366,8100,0,2301,3222,3117,0,1011,0,3364,0,1,0,0,1,00:00:00,11003,4317,1184,1,0,1,0,0,6941,900,2767,0,0,18075,5218,4052,2661,17,0,0,00:02:19,5,0,130,0,100,0,0,15,14,51,1,JUNGLE,NONE
1440268,1440060,200,8,25,CNB tinowns,4,UNRANKED,4,12,6,18,0,5,0,0,0,0,0,0,0,20435,19550,0,3135,3157,3089,3100,3158,3027,3363,0,4,0,0,1,00:10:41,365626,34148,12683,40,3,37,0,0,26580,1837,9326,0,0,393075,36611,22918,4601,375,0,0,00:07:07,1,0,869,625,908,0,0,4,11,20,0,MIDDLE,DUO_CARRY
1440269,1440060,200,9,25,CNB pbO,236,UNRANKED,4,7,5,18,0,1,0,0,0,0,0,1,0,19058,18810,0,3031,3139,3033,3508,3158,3094,3363,1,2,925,2,1,00:50:34,23898,2260,3102,22,4,18,0,0,292865,19112,8011,0,0,319992,21440,11957,2558,392,0,0,00:03:38,3,0,3228,68,844,1,0,6,20,23,0,JUNGLE,NONE
1440270,1440060,200,10,25,CNB Wos,201,UNRANKED,4,3,7,13,0,3,0,0,0,0,0,1,0,12282,12250,0,2303,2043,3050,3190,3009,1057,3364,0,0,173,0,0,00:18:42,13294,5572,11111,0,0,0,0,0,6214,437,9788,0,0,24653,6010,21819,2864,57,0,0,00:11:39,5,0,5144,0,920,0,0,17,19,74,0,JUNGLE,NONE
1440271,1440062,200,9,25,CNB pbO,202,UNRANKED,4,7,9,14,0,1,0,0,0,1,0,0,0,11931,10000,0,1055,3142,1083,3508,3009,3123,3363,1,4,1584,3,1,00:25:58,13223,1255,3437,6,0,6,0,0,111728,8675,3669,0,0,130652,10042,7231,2046,187,0,0,00:04:53,3,0,5700,112,124,1,0,4,1,14,1,JUNGLE,NONE
1440272,1440062,200,10,25,CNB Wos,12,UNRANKED,4,14,12,11,0,1,0,0,0,1,0,0,0,8071,6975,0,2303,0,3009,3190,1029,0,3364,0,0,0,0,0,00:26:06,6097,2431,4523,0,0,0,0,0,5882,449,7463,0,0,17054,3235,12154,3543,29,0,0,00:01:08,36,0,5074,354,168,1,0,11,9,45,1,JUNGLE,NONE
1440273,1440063,200,10,28,VFK Baiano,12,UNRANKED,3,4,1,11,0,3,0,0,0,0,0,0,0,7465,7200,0,2043,3190,2303,1031,0,3117,3364,0,1,0,0,1,00:20:02,4994,1975,11780,0,0,0,0,0,5092,429,8737,0,0,16870,2404,20913,6796,39,0,0,00:00:46,23,0,6783,0,396,0,0,6,6,37,0,BOTTOM,DUO_SUPPORT
1440287,1440081,200,6,4,PNG Mylon,98,UNRANKED,4,12,4,16,0,2,0,0,0,0,0,0,1,12213,11700,0,1031,3111,2043,3143,3068,3065,3340,0,0,0,0,0,00:34:47,106466,4243,7794,7,4,3,0,0,43660,3497,11166,0,0,150125,7741,19772,2093,255,0,0,00:09:27,1,0,0,0,811,2,0,6,7,20,0,JUNGLE,NONE
1440288,1440081,200,7,18,PNG SirT,421,UNRANKED,11,4,1,15,0,1,0,0,1,0,0,0,0,12148,12050,0,2049,3082,3065,3111,3742,1401,3364,1,3,0,3,1,00:34:44,52194,4470,8879,121,16,105,0,0,89455,4812,23288,0,0,161976,10798,32469,16837,42,0,0,00:10:06,1,0,20327,1516,302,0,0,9,23,44,0,JUNGLE,NONE
1440289,1440081,200,8,657,PNG Kami,34,UNRANKED,4,14,2,17,0,2,0,0,0,0,0,0,0,13459,12400,0,1026,3040,1058,3158,3135,3027,3363,0,0,857,0,0,00:34:55,211387,12319,10769,20,1,19,0,0,11422,541,5752,0,0,223839,13891,17232,7958,342,0,0,00:40:44,1,0,1030,1030,711,0,0,4,8,19,0,MIDDLE,SOLO
